etz_date,trade_price
2020-07-12,0.04104472431159678
2020-07-13,-0.040710481128076736
2020-07-14,0.04051024717885454
2020-07-15,-0.04039896898945017
2020-07-16,0.02442634369305452
2020-07-17,-3.26139115713886e-12
2020-07-18,-0.0001000050025083965
2020-07-19,5.4356519285647664e-12
2020-07-20,-8.696559641308e-06
2020-07-21,0.02787748955997138
2020-07-22,0.00537160450234353
2020-07-23,0.009419221916500575
2020-07-24,-0.0001000063067131407
2020-07-25,0.005294823184859965
2020-07-26,0.04854340290870951
2020-07-27,0.03587412938004597
2020-07-28,0.04013576305748501
2020-07-29,0.001828245565373976
2020-07-30,0.013515557906432107
2020-07-31,0.03539088564362558
2020-08-01,0.03429250030491637
2020-08-02,-0.06509890221135528
2020-08-03,-0.05058549677112545
2020-08-04,0.061632593092033616
2020-08-05,0.026101887943882573
2020-08-06,-0.005372085584840036
2020-08-07,-0.034471017835588924
2020-08-08,0.051610690025988504
2020-08-09,0.010282609213817295
2020-08-10,-0.01963332125732009
2020-08-11,0.008582288431556506
2020-08-12,-0.00858254705221384
2020-08-13,0.008583743691392698
2020-08-14,-0.03390155147762641
2020-08-15,0.046640577255056215
2020-08-16,-0.03529912319716111
2020-08-17,0.03950973976711403
2020-08-18,-0.0255332136232731
2020-08-19,0.0007753888392763031
2020-08-20,0.0003589846218243764
2020-08-21,-0.016773439760180864
2020-08-22,0.015739061280450883
2020-08-23,2.585956142553414e-07
2020-08-24,-0.008657884953722217
2020-08-25,0.003978023772736705
2020-08-26,-0.04842103244703644
2020-08-27,0.04824668629959028
2020-08-28,-0.003904890103877179
2020-08-29,0.003905496425728572
2020-08-30,0.008882568355245368
2020-08-31,0.012964192487281423
2020-09-01,-0.004243656116436512
2020-09-02,-0.03541846999971732
2020-09-03,-0.11530725095389194
2020-09-04,0.03155878381145705
2020-09-05,-0.02406653698949235
2020-09-06,0.013615735429207021
2020-09-07,-0.00015352906846111125
2020-09-08,-0.01990280251889942
2020-09-09,0.023833110608197927
2020-09-10,-0.01278714690560534
2020-09-11,0.013258675374114404
2020-09-12,0.01937335779009608
2020-09-13,-0.018853054161724003
2020-09-14,0.03343542270247113
2020-09-15,-3.0025778288589322e-05
2020-09-16,0.01503153874728369
2020-09-17,0.004221428044742126
2020-09-18,-0.0121180372330425
2020-09-19,0.0136824173336354
2020-09-20,0.002226927816799673
2020-09-21,-0.050897786664542366
2020-09-22,0.011158796656838277
2020-09-23,-0.019186881456978
2020-09-24,0.029344908355540156
2020-09-25,0.009860104453091267
2020-09-26,-0.004278066494851629
2020-09-27,0.019062954718728875
2020-09-28,-0.01738695277468416
2020-09-29,0.0012257933693788914
2020-09-30,0.004784318806869692
2020-10-01,-0.025595299556043116
2020-10-02,-0.00010265952856158833
2020-10-03,6.508977820729456e-05
2020-10-04,0.016315306846319544
2020-10-05,0.007867367098340239
2020-10-06,-0.01606527852069206
2020-10-07,-0.0011099462785448821
2020-10-08,0.029593351337995344
2020-10-09,0.03469212222523055
2020-10-10,0.0008844758840726996
2020-10-11,0.005251124089333814
2020-10-12,0.0034335574057529072
2020-10-13,-0.0008052940103091544
2020-10-14,-0.005229850212813858
2020-10-15,0.013169680912238135
2020-10-16,-0.017146358393148375
2020-10-17,0.0022117179086418304
2020-10-18,0.009669609980736737
2020-10-19,0.024990342796842313
2020-10-20,0.034962524315078625
2020-10-21,0.04641824008657558
2020-10-22,0.028142740155898238
2020-10-23,-0.0054381891879344835
2020-10-24,0.02842369185753313
2020-10-25,-0.024986571252254564
2020-10-26,3.387718838609999e-05
2020-10-27,0.050048412563151956
2020-10-28,-0.03206428094231484
2020-10-29,0.013668047196661703
2020-10-30,-0.004210859089457841
2020-10-31,0.020388442357084813
2020-11-01,0.01175825462754787
2020-11-02,-0.03767918548587801
2020-11-03,0.045022055702562014
2020-11-04,0.02611511705304359
2020-11-05,0.07577486559188351
2020-11-06,0.0018929701362466744
2020-11-07,-0.027722729602393414
2020-11-08,0.019813603711973826
2020-11-09,-0.009090997672975831
2020-11-10,0.018417587232701038
2020-11-11,0.01752795616079794
2020-11-12,0.04310695467548875
2020-11-13,-0.014541083695034374
2020-11-14,-0.015538890533985494
2020-11-15,0.005735337361839399
2020-11-16,0.04287013189917488
2020-11-17,0.06964375520458255
2020-11-18,-0.0011235799306508198
2020-11-19,0.0053748444968260145
2020-11-20,0.040208756007174884
2020-11-21,-0.018059145230415297
2020-11-22,-0.012404066787457424
2020-11-23,0.0018479074357227177
2020-11-24,0.037372368857324645
2020-11-25,0.010548013071892015
2020-11-26,-0.11079624464687576
2020-11-27,-0.012779835646083981
2020-11-28,0.051770785124752194
2020-11-29,0.029321833955817667
2020-11-30,0.05527897388562586
2020-12-01,-0.03451734066160661
2020-12-02,0.012624425664769845
2020-12-03,0.009060134422751887
2020-12-04,-0.025610096379542924
2020-12-05,0.02723372526207335
2020-12-06,0.006753940614624199
2020-12-07,-0.0017180935547660425
2020-12-08,-0.048864210801136565
2020-12-09,-0.004815525338242921
2020-12-10,0.011282481328724003
2020-12-11,-0.005302957171636535
2020-12-12,0.028857158985745812
2020-12-13,0.013676802255869092
2020-12-14,0.02058486177210206
2020-12-15,-0.015739028374447628
2020-12-16,0.1076135866645398
2020-12-17,0.05935637461351995
2020-12-18,0.008733637375195613
2020-12-19,0.012959403832651262
2020-12-20,0.030724292484114457
2020-12-21,-0.054715540716983924
2020-12-22,0.04644646182262058
2020-12-23,-0.04524568535107143
2020-12-24,0.04109277125823674
2020-12-25,0.04681760296008619
2020-12-26,0.056159032135347786
2020-12-27,0.03633140133963764
2020-12-28,-0.02893807357866507
2020-12-29,0.05698693676452926
2020-12-30,0.01876941627107165
2020-12-31,0.02629190765766687
2021-01-01,0.0038185288505037107
2021-01-02,0.08820386336261699
2021-01-03,0.03928921910723915
2021-01-04,-0.06644579144826324
2021-01-05,0.07785765960418978
2021-01-06,0.10044739550232329
2021-01-07,0.017210542614673585
2021-01-08,0.04500749633096035
2021-01-09,-0.005733782759884676
2021-01-10,-0.11591914285897431
2021-01-11,0.002615794377067715
2021-01-12,-0.0505257225866238
2021-01-13,0.09192067294607043
2021-01-14,0.04695858829980182
2021-01-15,-0.05603351686318092
2021-01-16,-0.009781667977001973
2021-01-17,-0.035118972002015525
2021-01-18,0.038281480651209066
2021-01-19,-0.031461030469305484
2021-01-20,-0.013059868631650318
2021-01-21,-0.1257753401216899
2021-01-22,0.060170772926591454
2021-01-23,-0.01195907117878825
2021-01-24,0.03973211473802607
2021-01-25,-0.054821911369034027
2021-01-26,0.008285619097552654
2021-01-27,-0.018541062230449157
2021-01-28,0.0538665628921855
2021-01-29,0.011957924920251273
2021-01-30,0.00801005977201541
2021-01-31,-0.006740516184715162
2021-02-01,0.0005669845091968995
2021-02-02,0.08689752526582772
2021-02-03,0.023434380145882727
2021-02-04,-0.010576348854481665
2021-02-05,0.04606061923517757
2021-02-06,0.0022722703842195102
2021-02-07,-0.018180704274326942
2021-02-08,0.21162025525425854
2021-02-09,-0.01916912873533505
2021-02-10,-0.022645773428884297
2021-02-11,0.06339894891766917
2021-02-12,-0.007544300607095877
2021-02-13,-0.008853343224213717
2021-02-14,-0.006516031380721543
2021-02-15,0.04320075142188351
2021-02-16,0.00820017566027964
2021-02-17,0.040076808478559656
2021-02-18,-0.004663825010204903
2021-02-19,0.07249268725979796
2021-02-20,0.020256521399572236
2021-02-21,-0.006727260689379122
2021-02-22,-0.08680137123626075
2021-02-23,-0.0105167863262281
2021-02-24,-0.007624455753109771
2021-02-25,-0.06429149672851153
2021-02-26,0.011767626128536435
2021-02-27,-0.06545383722816212
2021-02-28,0.03159969086368797
2021-03-01,0.05497254265561935
2021-03-02,-0.003697802242486503
2021-03-03,0.03156879315161376
2021-03-04,-0.06253186530613242
2021-03-05,0.021875901158779243
2021-03-06,0.030646882121157404
2021-03-07,0.017973062075753887
2021-03-08,0.0646601125433115
2021-03-09,-0.0070925657691969235
2021-03-10,0.04600837250385936
2021-03-11,0.011981397941150718
2021-03-12,-0.001557530988371525
2021-03-13,0.08206481244885033
2021-03-14,-0.018412288867480697
2021-03-15,-0.1035658144881193
2021-03-16,0.01831751868114395
2021-03-17,0.03800917565739503
2021-03-18,-0.0041656605606981145
2021-03-19,0.01930668156741433
2021-03-20,-0.011850912389059332
2021-03-21,-0.008255088925194443
2021-03-22,-0.049704748910171404
2021-03-23,-0.001318932517083482
2021-03-24,-0.04136423183009441
2021-03-25,0.005565755218338353
2021-03-26,0.03743380452870326
2021-03-27,0.026618297076286268
2021-03-28,-0.014979699023577098
2021-03-29,0.04462074098209534
2021-03-30,0.014363813133906334
2021-03-31,0.006875422363036066
2021-04-01,0.005087590269903686
2021-04-02,-0.002085986011980623
2021-04-03,-0.025975682227253216
2021-04-04,-0.005878369126515182
2021-04-05,0.020677494000434393
2021-04-06,-0.026311216193374065
2021-04-07,-0.0177174344016926
2021-04-08,0.026238834449177517
2021-04-09,0.018956929170988346
2021-04-10,0.02714275193914162
2021-04-11,-0.016682874781629664
2021-04-12,0.02791415984491863
2021-04-13,0.038381226224169396
2021-04-14,-0.003434123618319518
2021-04-15,-0.0007162325060203756
2021-04-16,-0.012779509235580022
2021-04-17,-0.14390957535167814
2021-04-18,0.06242680854893656
2021-04-19,-0.053357760849349845
2021-04-20,0.02161734763098444
2021-04-21,-0.04675572753104973
2021-04-22,-0.06092485210712084
2021-04-23,0.005833500092471411
2021-04-24,-0.015170300312922436
2021-04-25,0.05867288413509897
2021-04-26,0.019491603703340132
2021-04-27,0.03182628355802031
2021-04-28,-0.014111453465380563
2021-04-29,-0.02209304950780222
2021-04-30,0.07835369934602099
2021-05-01,-0.028631371622420687
2021-05-02,0.029899585125578554
2021-05-03,-0.046874947811403445
2021-05-04,0.003368409061858202
2021-05-05,0.03314853948283947
2021-05-06,-0.026781585482876125
2021-05-07,0.04492167658070123
2021-05-08,0.0025806654957243325
2021-05-09,0.02223126183783286
2021-05-10,-0.07375972666650021
2021-05-11,0.04239757338590344
2021-05-12,-0.14019957103390368
2021-05-13,-0.016077350480582453
2021-05-14,0.007506652125060853
2021-05-15,-0.03166307456392481
2021-05-16,-0.11338420425223816
2021-05-17,0.032227059625705934
2021-05-18,-0.085154470984115
2021-05-19,-0.0683987026838988
2021-05-20,0.06175170555889764
2021-05-21,-0.09586154611587716
2021-05-22,0.016168367674103123
2021-05-23,-0.0636108165021767
2021-05-24,0.08883462586395297
2021-05-25,0.021528455783675682
2021-05-26,-0.04062026273856745
2021-05-27,0.016080715173355742
2021-05-28,-0.0562051160412782
2021-05-29,-0.04195658679542014
2021-05-30,-0.004181495594403728
2021-05-31,0.06612097527212768
2021-06-01,-0.02005796347319766
2021-06-02,0.04173243357780443
2021-06-03,-0.006171405548936804
2021-06-04,0.0034574223813894633
2021-06-05,-0.03848030469448105
2021-06-06,0.004259917176051786
2021-06-07,-0.10558833394228628
2021-06-08,0.0032096095646494405
2021-06-09,0.1209826144242534
2021-06-10,-0.01476487405950877
2021-06-11,-0.031960454145155026
2021-06-12,-0.012748292443522047
2021-06-13,0.11602856033539943
2021-06-14,0.028646013607753318
2021-06-15,-0.006870727371627083
2021-06-16,-0.03867581558220223
2021-06-17,-0.011065588973286467
2021-06-18,-0.07834469191640103
2021-06-19,0.010177705417264704
2021-06-20,-0.020911812136869656
2021-06-21,-0.05129526025309872
2021-06-22,0.028266704030022183
2021-06-23,-0.04502934041279971
2021-06-24,0.07549174114077672
2021-06-25,-0.08758434116024816
2021-06-26,0.03199283719096613
2021-06-27,0.06036731941808959
2021-06-28,-0.023805017674508377
2021-06-29,0.02251177317221753
2021-06-30,-0.03066202097696724
2021-07-01,-0.032963674910508445
2021-07-02,0.01240005599638394
2021-07-03,0.03797493988459166
2021-07-04,-0.011889989740765827
2021-07-05,-0.009929310918645129
2021-07-06,0.012850064676987571
2021-07-07,-0.035155499584927696
2021-07-08,-0.005946170293373854
2021-07-09,0.02758795651882906
2021-07-10,-0.009509729916949539
2021-07-11,0.025449327774502706
2021-07-12,-0.04495042044195685
2021-07-13,-0.024677566022335284
2021-07-14,0.019388997496571747
2021-07-15,-0.03249792136674223
2021-07-16,-0.01687977430800025
2021-07-17,0.024653430618508665
2021-07-18,-0.018273935953791565
2021-07-19,-0.05868420783440165
2021-07-20,0.008478052808650105
2021-07-21,0.06190215341079508
2021-07-22,0.02022165863157177
2021-07-23,0.03747784456207981
2021-07-24,0.010557833430089758
2021-07-25,0.12126637748145441
2021-07-26,-0.04131056609625894
2021-07-27,0.08100528292305853
2021-07-28,-0.00990445638309545
2021-07-29,0.011218924046835
2021-07-30,0.047666989380271474
2021-07-31,0.010242106219100933
2021-08-01,-0.06198835614664233
2021-08-02,-0.03697743171839285
2021-08-03,-0.01486531741041297
2021-08-04,0.04184788945132212
2021-08-05,0.017064404040548098
2021-08-06,0.08492397196132728
2021-08-07,0.0077587906139058305
2021-08-08,-0.01170272873853584
2021-08-09,0.045989140129233164
2021-08-10,0.0026044092917523187
2021-08-11,0.0015288874862715573
2021-08-12,-0.011370095790789847
2021-08-13,0.04632594163934556
2021-08-14,-0.015264287953693056
2021-08-15,0.0120980689635104
2021-08-16,-0.015553749074680212
2021-08-17,-0.03986511227063083
2021-08-18,-0.016447368619594727
2021-08-19,0.06592896699215167
2021-08-20,0.034284294264216086
2021-08-21,0.005124537191175449
2021-08-22,0.022570725494345467
2021-08-23,-0.015667163955884078
2021-08-24,-0.021926100703526075
2021-08-25,-0.0037583494852313493
2021-08-26,-0.028013957123102173
2021-08-27,0.04854337954381727
2021-08-28,-0.012739153642945311
2021-08-29,-0.006645877971651615
2021-08-30,-0.03723917046330705
2021-08-31,0.011293156190484765
2021-09-01,0.05343498215059306
2021-09-02,-0.0008965827580311725
2021-09-03,0.013813823395045333
2021-09-04,-0.03531990861638512
2021-09-05,0.06382967195813016
2021-09-06,0.017846901822689887
2021-09-07,-0.11933011990936393
2021-09-08,-0.01435706586269525
2021-09-09,0.013445847240404873
2021-09-10,-0.028186845588194842
2021-09-11,-0.0001364312201541651
2021-09-12,-0.007241206170045089
2021-09-13,0.0055660725292767665
2021-09-14,0.04158594684178318
2021-09-15,0.014014886929565762
2021-09-16,0.0022222464536181263
2021-09-17,0.0049427312243270904
2021-09-18,-0.004682964817437352
2021-09-19,-0.049632222447433705
2021-09-20,-0.06417990246055894
2021-09-21,-0.01166731889668604
2021-09-22,0.0437150276755478
2021-09-23,0.005608246379109616
2021-09-24,-0.039115613972455776
2021-09-25,-0.011344287769373906
2021-09-26,0.04248979041337542
2021-09-27,-0.031148951612486542
2021-09-28,-0.0057418624801730545
2021-09-29,0.026826685230833647
2021-09-30,0.00021612147165939177
2021-10-01,0.08659589848334726
2021-10-02,0.005574934227757566
2021-10-03,-0.0020508418013296392
2021-10-04,0.03076198432440158
2021-10-05,0.0388417638739984
2021-10-06,0.07451840407515142
2021-10-07,-0.01978750861373868
2021-10-08,0.010769007533312447
2021-10-09,0.003157121135396679
2021-10-10,0.024960275813526778
2021-10-11,0.02021176101524169
2021-10-12,-0.013263678412775093
2021-10-13,0.028783021466955105
2021-10-14,0.020614469460531026
2021-10-15,0.03747665007105461
2021-10-16,-0.005541192357611635
2021-10-17,0.013597900053888168
2021-10-18,0.009537857839450936
2021-10-19,0.018755272346268725
2021-10-20,0.017736127606806207
2021-10-21,-0.02827271260927411
2021-10-22,-0.034509054108792014
2021-10-23,-0.0018695820219711834
2021-10-24,0.021302223461782788
2021-10-25,0.008739621346892434
2021-10-26,-0.03198628839612283
2021-10-27,-0.030298072490099415
2021-10-28,0.045380728696510886
2021-10-29,-0.000804509888352456
2021-10-30,-0.0026105578363289084
2021-10-31,-0.029573493960937114
2021-11-01,0.022450099962497916
2021-11-02,0.03006967201695865
2021-11-03,-0.012359504789642983
2021-11-04,-0.00039510294559264025
2021-11-05,-0.016940441860514355
2021-11-06,0.014831365008365793
2021-11-07,0.04910173472000068
2021-11-08,0.041509380040988475
2021-11-09,-0.02577968650752993
2021-11-10,-0.024450630135294915
2021-11-11,0.002954772212008905
2021-11-12,-0.014028290541569177
2021-11-13,0.008894711976566327
2021-11-14,0.01786085352290101
2021-11-15,-0.0754144386660478
2021-11-16,-0.02827293366833672
2021-11-17,0.011765497966601757
2021-11-18,-0.06970591590331665
2021-11-19,0.044991278066707
2021-11-20,0.004012802037959062
2021-11-21,-0.02027371863101557
2021-11-22,-0.008046381536978231
2021-11-23,-0.009956017513744087
2021-11-24,0.02324323444939047
2021-11-25,0.0016351954930620138
2021-11-26,-0.06116426322731172
2021-11-27,-0.005481884314040286
2021-11-28,0.05939310934623343
2021-11-29,-0.007822768819377046
2021-11-30,0.004727131049621747
2021-12-01,-0.016474175651278955
2021-12-02,0.0032911267754531792
2021-12-03,-0.08058528815420196
2021-12-04,-0.059307903127331585
2021-12-05,-0.00527071172252036
2021-12-06,0.03256642980643143
2021-12-07,-0.009392508722738668
2021-12-08,-0.0095930568806466
2021-12-09,-0.02394600502585753
2021-12-10,0.00030486657225736735
2021-12-11,0.02028552496430791
2021-12-12,-0.011338326763077333
2021-12-13,-0.0395634644004943
2021-12-14,0.025430475505119787
2021-12-15,0.013815073342996698
2021-12-16,-0.021477205151468226
2021-12-17,-0.032381182334200176
2021-12-18,0.03097548732010047
2021-12-19,-0.026131752555386356
2021-12-20,0.028320973343465283
2021-12-21,0.02584215527923206
2021-12-22,-0.014088023842107944
2021-12-23,0.05116853965613721
2021-12-24,-0.0031473863787141454
2021-12-25,-0.023842174850436493
2021-12-26,0.026643863900865483
2021-12-27,-0.026778181221171593
2021-12-28,-0.03267991092967648
2021-12-29,-0.029260945530840132
2021-12-30,0.01562759001224201
2021-12-31,-0.008438081234704242
2022-01-01,0.012199905402511035
2022-01-02,-0.012074088720321896
2022-01-03,-0.013293538711272035
2022-01-04,0.0072583175058991145
2022-01-05,-0.08424605221496329
2022-01-06,-0.02395397340093197
2022-01-07,-0.0007616180661447203
2022-01-08,0.002956835243734801
2022-01-09,0.0019345605323106696
2022-01-10,0.005313761690381114
2022-01-11,0.008909299793550929
2022-01-12,0.021925216791270685
2022-01-13,-0.019877698314230585
2022-01-14,0.006047764483914975
2022-01-15,0.0016864823138185159
2022-01-16,-0.007738088548107314
2022-01-17,-0.014886548253956633
2022-01-18,-0.003702718274693595
2022-01-19,0.002228404840957765
2022-01-20,-0.08726952334447446
2022-01-21,-0.05959730228441984
2022-01-22,-0.03418093235003816
2022-01-23,0.007058497539636832
2022-01-24,0.02708401683292294
2022-01-25,0.02890872162003788
2022-01-26,-0.04176650757767675
2022-01-27,0.04260076439612348
2022-01-28,0.011023852676297352
2022-01-29,0.0040836564238340145
2022-01-30,-0.025041408744090887
2022-01-31,0.039898690222871736
2022-02-01,0.0024436195013386453
2022-02-02,-0.04599516669119552
2022-02-03,0.012844773916480534
2022-02-04,0.10279427741999747
2022-02-05,0.0023243381545494657
2022-02-06,0.03254150012167045
2022-02-07,0.029904422499553718
2022-02-08,-0.018677389507105957
2022-02-09,0.010926780566274275
2022-02-10,-0.009517676377619466
2022-02-11,-0.02435202410992865
2022-02-12,-0.005506026713197443
2022-02-13,-0.005574906600219975
2022-02-14,0.03908972407096023
2022-02-15,0.009719100375505718
2022-02-16,-0.004056436104194816
2022-02-17,-0.07274240187641468
2022-02-18,-0.009573306588704256
2022-02-19,-0.012822791825666258
2022-02-20,-0.02033071454455282
2022-02-21,-0.0642717874273746
2022-02-22,0.03276875614309027
2022-02-23,-0.07735378378242963
2022-02-24,0.10505340964750509
2022-02-25,0.012558281518863623
2022-02-26,-0.019789544775505874
2022-02-27,-0.018315482109747094
2022-02-28,0.1279175458644186
2022-03-01,0.029021598895219824
2022-03-02,-0.023006876788974395
2022-03-03,-0.040425587211981195
2022-03-04,-0.059412148510633145
2022-03-05,0.006606744388216512
2022-03-06,-0.03776254030790405
2022-03-07,0.017316292540165534
2022-03-08,0.06433920578818864
2022-03-09,-0.010449181562655951
2022-03-10,-0.05096762046544434
2022-03-11,0.010297193614487554
2022-03-12,0.0006026334674569256
2022-03-13,-0.025630071518953912
2022-03-14,0.014905983751530627
2022-03-15,0.009146670385899114
2022-03-16,0.04442474839053823
2022-03-17,-0.009390327915697938
2022-03-18,0.028153838526232988
2022-03-19,0.005062330016027516
2022-03-20,-0.0273370692269026
2022-03-21,0.03324891185566692
2022-03-22,-0.0017836033101978899
2022-03-23,0.01669379886333644
2022-03-24,0.023729755226067795
2022-03-25,0.008987781478399626
2022-03-26,0.006587922103463484
2022-03-27,0.050517516956841035
2022-03-28,0.00896544875868166
2022-03-29,-0.0010427811652284902
2022-03-30,-0.0008144494631210364
2022-03-31,-0.056647336146468774
2022-04-01,0.044077797353253345
2022-04-02,-0.012086368155834748
2022-04-03,0.0013801713143628547
2022-04-04,0.01201066496386538
2022-04-05,-0.02684649028489261
2022-04-06,-0.044996740765105514
2022-04-07,0.006338980892666157
2022-04-08,-0.02750491032531066
2022-04-09,0.008269097709128204
2022-04-10,-0.01600221837102822
2022-04-11,-0.05805932911400724
2022-04-12,0.008919541803837916
2022-04-13,0.03003924127108526
2022-04-14,-0.030393235185085743
2022-04-15,0.009050314008334226
2022-04-16,-0.006897249581854226
2022-04-17,-0.010037995868946936
2022-04-18,0.022660446662248646
2022-04-19,0.01630012072549114
2022-04-20,0.006691433423050341
2022-04-21,-0.028365135023312504
2022-04-22,-0.02628302453824105
